Datetime,Open,High,Low,Close,Adj Close,Volume
2023-10-23 14:01:00+07:00,6650.0,6650.0,6650.0,6650.0,6650.0,11600
2023-10-23 14:02:00+07:00,6650.0,6650.0,6625.0,6625.0,6625.0,0
2023-10-23 14:03:00+07:00,6625.0,6625.0,6625.0,6625.0,6625.0,800
2023-10-23 14:04:00+07:00,6625.0,6650.0,6625.0,6650.0,6650.0,2300
2023-10-23 14:05:00+07:00,6625.0,6625.0,6625.0,6625.0,6625.0,19300
2023-10-23 14:06:00+07:00,6625.0,6625.0,6625.0,6625.0,6625.0,2400
2023-10-23 14:07:00+07:00,6650.0,6650.0,6625.0,6625.0,6625.0,6700
2023-10-23 14:08:00+07:00,6625.0,6650.0,6625.0,6625.0,6625.0,3300
2023-10-23 14:09:00+07:00,6650.0,6650.0,6650.0,6650.0,6650.0,0
2023-10-23 14:10:00+07:00,6625.0,6650.0,6625.0,6625.0,6625.0,8100
2023-10-23 14:11:00+07:00,6650.0,6650.0,6625.0,6625.0,6625.0,1000
2023-10-23 14:12:00+07:00,6625.0,6650.0,6625.0,6650.0,6650.0,33700
2023-10-23 14:13:00+07:00,6650.0,6650.0,6625.0,6625.0,6625.0,4500
2023-10-23 14:14:00+07:00,6625.0,6650.0,6625.0,6650.0,6650.0,7200
2023-10-23 14:15:00+07:00,6625.0,6650.0,6625.0,6625.0,6625.0,1300
2023-10-23 14:16:00+07:00,6625.0,6625.0,6625.0,6625.0,6625.0,1400
2023-10-23 14:17:00+07:00,6625.0,6625.0,6625.0,6625.0,6625.0,900
2023-10-23 14:18:00+07:00,6650.0,6650.0,6625.0,6625.0,6625.0,11300
2023-10-23 14:19:00+07:00,6650.0,6650.0,6625.0,6650.0,6650.0,2000
2023-10-23 14:20:00+07:00,6650.0,6650.0,6625.0,6625.0,6625.0,31700
2023-10-23 14:21:00+07:00,6650.0,6650.0,6625.0,6650.0,6650.0,672000
2023-10-23 14:22:00+07:00,6650.0,6650.0,6625.0,6650.0,6650.0,6100
2023-10-23 14:23:00+07:00,6650.0,6650.0,6650.0,6650.0,6650.0,800
2023-10-23 14:24:00+07:00,6650.0,6675.0,6625.0,6675.0,6675.0,374500
2023-10-23 14:26:00+07:00,6675.0,6675.0,6675.0,6675.0,6675.0,700
2023-10-23 14:27:00+07:00,6650.0,6650.0,6650.0,6650.0,6650.0,1300
2023-10-23 14:28:00+07:00,6650.0,6650.0,6650.0,6650.0,6650.0,0
2023-10-23 14:29:00+07:00,6650.0,6675.0,6650.0,6675.0,6675.0,800
2023-10-23 14:30:00+07:00,6650.0,6650.0,6650.0,6650.0,6650.0,200
2023-10-23 14:32:00+07:00,6650.0,6650.0,6650.0,6650.0,6650.0,700
2023-10-23 14:33:00+07:00,6650.0,6675.0,6650.0,6675.0,6675.0,600
2023-10-23 14:34:00+07:00,6650.0,6650.0,6650.0,6650.0,6650.0,1100
2023-10-23 14:35:00+07:00,6650.0,6675.0,6650.0,6675.0,6675.0,24000
2023-10-23 14:36:00+07:00,6650.0,6675.0,6650.0,6675.0,6675.0,1200
2023-10-23 14:37:00+07:00,6675.0,6675.0,6650.0,6675.0,6675.0,900
2023-10-23 14:39:00+07:00,6675.0,6675.0,6650.0,6675.0,6675.0,2600
2023-10-23 14:40:00+07:00,6650.0,6650.0,6650.0,6650.0,6650.0,800
2023-10-23 14:41:00+07:00,6650.0,6675.0,6650.0,6675.0,6675.0,1000
2023-10-23 14:42:00+07:00,6675.0,6675.0,6650.0,6675.0,6675.0,2000
2023-10-23 14:43:00+07:00,6650.0,6675.0,6650.0,6675.0,6675.0,1300
2023-10-23 14:44:00+07:00,6650.0,6675.0,6650.0,6650.0,6650.0,3000
2023-10-23 14:45:00+07:00,6650.0,6675.0,6650.0,6650.0,6650.0,1500
2023-10-23 14:46:00+07:00,6650.0,6675.0,6650.0,6675.0,6675.0,12300
2023-10-23 14:47:00+07:00,6675.0,6675.0,6650.0,6675.0,6675.0,1600
2023-10-23 14:48:00+07:00,6650.0,6675.0,6650.0,6650.0,6650.0,1400
2023-10-23 14:49:00+07:00,6675.0,6675.0,6650.0,6675.0,6675.0,2300
2023-10-23 14:50:00+07:00,6650.0,6675.0,6625.0,6625.0,6625.0,66700
2023-10-23 14:51:00+07:00,6650.0,6650.0,6625.0,6650.0,6650.0,18000
2023-10-23 14:53:00+07:00,6650.0,6650.0,6650.0,6650.0,6650.0,16300
2023-10-23 14:55:00+07:00,6650.0,6650.0,6650.0,6650.0,6650.0,1200
2023-10-23 14:57:00+07:00,6650.0,6650.0,6650.0,6650.0,6650.0,1300
2023-10-23 14:59:00+07:00,6650.0,6650.0,6650.0,6650.0,6650.0,700
2023-10-23 15:00:00+07:00,6650.0,6650.0,6650.0,6650.0,6650.0,7900
2023-10-23 15:01:00+07:00,6650.0,6650.0,6650.0,6650.0,6650.0,0
2023-10-23 15:02:00+07:00,6650.0,6675.0,6650.0,6675.0,6675.0,10600
2023-10-23 15:03:00+07:00,6650.0,6650.0,6650.0,6650.0,6650.0,0
2023-10-23 15:04:00+07:00,6650.0,6675.0,6650.0,6650.0,6650.0,6900
2023-10-23 15:05:00+07:00,6650.0,6675.0,6650.0,6650.0,6650.0,11800
2023-10-23 15:07:00+07:00,6650.0,6650.0,6650.0,6650.0,6650.0,2900
2023-10-23 15:09:00+07:00,6650.0,6675.0,6650.0,6675.0,6675.0,16600
2023-10-23 15:10:00+07:00,6650.0,6650.0,6650.0,6650.0,6650.0,800
2023-10-23 15:11:00+07:00,6650.0,6650.0,6650.0,6650.0,6650.0,1200
2023-10-23 15:12:00+07:00,6650.0,6650.0,6625.0,6625.0,6625.0,97800
2023-10-23 15:13:00+07:00,6650.0,6650.0,6650.0,6650.0,6650.0,0
2023-10-23 15:14:00+07:00,6625.0,6650.0,6625.0,6650.0,6650.0,900
2023-10-23 15:15:00+07:00,6625.0,6625.0,6625.0,6625.0,6625.0,1100
2023-10-23 15:17:00+07:00,6625.0,6650.0,6625.0,6650.0,6650.0,10300
2023-10-23 15:18:00+07:00,6650.0,6650.0,6650.0,6650.0,6650.0,15500
2023-10-23 15:19:00+07:00,6650.0,6650.0,6650.0,6650.0,6650.0,0
2023-10-23 15:20:00+07:00,6650.0,6650.0,6625.0,6625.0,6625.0,8200
2023-10-23 15:22:00+07:00,6650.0,6650.0,6625.0,6625.0,6625.0,600
2023-10-23 15:23:00+07:00,6625.0,6625.0,6625.0,6625.0,6625.0,100
2023-10-23 15:24:00+07:00,6650.0,6650.0,6625.0,6650.0,6650.0,5300
2023-10-23 15:25:00+07:00,6650.0,6650.0,6625.0,6625.0,6625.0,8600
2023-10-23 15:26:00+07:00,6650.0,6650.0,6650.0,6650.0,6650.0,3300
2023-10-23 15:27:00+07:00,6650.0,6650.0,6625.0,6625.0,6625.0,5900
2023-10-23 15:28:00+07:00,6625.0,6625.0,6625.0,6625.0,6625.0,500
2023-10-23 15:29:00+07:00,6625.0,6650.0,6625.0,6625.0,6625.0,71600
2023-10-23 15:30:00+07:00,6625.0,6650.0,6625.0,6650.0,6650.0,8100
2023-10-23 15:31:00+07:00,6650.0,6650.0,6625.0,6625.0,6625.0,3500
2023-10-23 15:32:00+07:00,6650.0,6650.0,6625.0,6650.0,6650.0,8800
2023-10-23 15:33:00+07:00,6650.0,6650.0,6625.0,6650.0,6650.0,4400
2023-10-23 15:34:00+07:00,6650.0,6650.0,6625.0,6625.0,6625.0,15000
2023-10-23 15:35:00+07:00,6650.0,6650.0,6625.0,6625.0,6625.0,28600
2023-10-23 15:36:00+07:00,6625.0,6650.0,6625.0,6650.0,6650.0,0
2023-10-23 15:37:00+07:00,6625.0,6650.0,6625.0,6625.0,6625.0,1200
2023-10-23 15:38:00+07:00,6625.0,6650.0,6625.0,6650.0,6650.0,2500
2023-10-23 15:39:00+07:00,6625.0,6650.0,6625.0,6650.0,6650.0,18000
2023-10-23 15:40:00+07:00,6650.0,6650.0,6625.0,6625.0,6625.0,13200
2023-10-23 15:41:00+07:00,6625.0,6650.0,6625.0,6650.0,6650.0,5000
2023-10-23 15:42:00+07:00,6650.0,6650.0,6625.0,6650.0,6650.0,22600
2023-10-23 15:43:00+07:00,6650.0,6650.0,6625.0,6650.0,6650.0,4800
2023-10-23 15:44:00+07:00,6625.0,6650.0,6625.0,6650.0,6650.0,47900
2023-10-23 15:45:00+07:00,6625.0,6650.0,6625.0,6650.0,6650.0,14700
2023-10-23 15:46:00+07:00,6625.0,6650.0,6625.0,6650.0,6650.0,32400
2023-10-23 15:47:00+07:00,6650.0,6650.0,6625.0,6625.0,6625.0,20000
2023-10-23 15:48:00+07:00,6650.0,6650.0,6625.0,6625.0,6625.0,64000
2023-10-23 15:49:00+07:00,6650.0,6650.0,6625.0,6625.0,6625.0,24700
2023-10-24 09:00:00+07:00,6625.0,6675.0,6600.0,6675.0,6675.0,457400
2023-10-24 09:01:00+07:00,6675.0,6675.0,6675.0,6675.0,6675.0,0
2023-10-24 09:02:00+07:00,6700.0,6700.0,6675.0,6700.0,6700.0,100600
2023-10-24 09:03:00+07:00,6675.0,6675.0,6675.0,6675.0,6675.0,6200
2023-10-24 09:04:00+07:00,6675.0,6700.0,6675.0,6675.0,6675.0,38800
2023-10-24 09:05:00+07:00,6700.0,6700.0,6675.0,6675.0,6675.0,0
2023-10-24 09:06:00+07:00,6675.0,6700.0,6675.0,6700.0,6700.0,50900
2023-10-24 09:07:00+07:00,6675.0,6675.0,6675.0,6675.0,6675.0,6000
2023-10-24 09:08:00+07:00,6700.0,6700.0,6700.0,6700.0,6700.0,4800
2023-10-24 09:09:00+07:00,6675.0,6700.0,6675.0,6700.0,6700.0,2200
2023-10-24 09:12:00+07:00,6700.0,6700.0,6675.0,6700.0,6700.0,800
