created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Oct 10 10:00:03 +0000 2023;1711682998393778276;"Sebagai upaya mengurangi polusi udara, Pemprov DKI Jakarta terapkan kebijakan tarif parkir disinsentif Rp7.500 per jam bagi kendaraan yang tak lolos uji emisi. #ThePhraseID #parkirdisinsentif #ujiemisi #pemprovdkijakarta #pemprov #parkir #mobil #berita  https://t.co/DbbCnox947";0;0;0;0;in;1385513704322600961;1711682998393778276;ThePhraseID;https://twitter.com/ThePhraseID/status/1711682998393778276
Tue Oct 10 09:42:05 +0000 2023;1711678478112940222;"Bhabinkamtibmas Kel. Cililitan Aiptu Teguh palwoko Bersama Ketua RW 01 dan Warga  Melaksanakan giat patroli sumber Titik api berkaitan dengan polusi udara di wilayah DKI Jakarta, Jl. Mayjend Sutoyo Rt. 005/001, Bhabinkamtibmas menghilangkan kepada warga agar tidak membakar sampah https://t.co/CoChQKhOz5";0;0;0;2;in;1451907625298235394;1711678478112940222;KramatJa3;https://twitter.com/KramatJa3/status/1711678478112940222
Tue Oct 10 08:40:00 +0000 2023;1711662854087024839;"Direktur Eksekutif Institut Studi Transportasi (Instran) Deddy Herlambang mengatakan penerapan sistem jalan berbayar elektronik (electronic road pricing/ ERP) dinilai lebih efektif mengurai kemacetan lalu lintas dan polusi udara di Jakarta.  #Jakarta   https://t.co/Bs10C6G4pG";0;0;0;0;in;902837643024539651;1711662854087024839;medcom_id;https://twitter.com/medcom_id/status/1711662854087024839
Tue Oct 10 08:36:25 +0000 2023;1711661955487011162;"@schfess polusi udara Jakarta(?) kayanya akhir akhir ini lumayan jd sorotan";0;0;0;0;in;1146695609874710528;1711565071590330860;deineHoffnug;https://twitter.com/deineHoffnug/status/1711661955487011162
Tue Oct 10 08:25:22 +0000 2023;1711659172893217086;"Buat apasih ditilang? Emangnya penting banget? Eitss, ternyata menurut Kasudin DLH Jakarta Barat, hal ini perlu dilakukan sebagai salah satu upaya untuk menekan angka polusi udara Jakarta yang seperti kita tau akhir-akhir sudah sangat mengkhawatirkan https://t.co/ZeO2Na7RaG";0;1;0;0;in;2960298788;1711659167222575474;txtdrlingkungan;https://twitter.com/txtdrlingkungan/status/1711659172893217086
Tue Oct 10 08:09:38 +0000 2023;1711655211163582469;"Di tengah polusi udara dan suhu panas yang dapat menyebabkan daya tahan tubuh masyarakat menurun, Dinas Kesehatan DKI Jakarta menyarankan masyarakat melakukan sejumlah langkah mandiri. #AdadiKompas #Metropolitan";0;1;0;0;in;79237556;1711655207036391896;kompasmuda;https://twitter.com/kompasmuda/status/1711655211163582469
Tue Oct 10 07:58:03 +0000 2023;1711652299414900751;"ᅠ ᅠ ᅠ   Bukannya gelut, kami keliling Jakarta naik permadani terbang, menikmati polusi udara.  ᅠ ᅠ";0;0;1;0;in;1698290160998469632;1711652299414900751;SYNESTHESlC;https://twitter.com/SYNESTHESlC/status/1711652299414900751
Tue Oct 10 07:49:00 +0000 2023;1711650021836517853;"Ayo #RekanIK, mari bersama-sama kita birukan langit Jakarta. Semoga kita bisa konsisten menjaga Jakarta bebas polusi udara.";0;1;0;0;in;877037322918699008;1711650014144208967;PT_IndraKarya;https://twitter.com/PT_IndraKarya/status/1711650021836517853
Tue Oct 10 04:23:32 +0000 2023;1711598315077599290;"Tingkat Polusi Udara Jakarta Pagi Ini (10 Oktober 2023) https://t.co/mgaJNMVr4y https://t.co/qjrUBYUBZu";0;0;0;0;in;1405348002101792772;1711598315077599290;DataindonesiaId;https://twitter.com/DataindonesiaId/status/1711598315077599290
Tue Oct 10 04:16:55 +0000 2023;1711596648416326013;"@abangbelneg Jakarta sebagai ibu kota Indonesia telah mengalami banyak masalah seperti macet banjir dan polusi udara yang serius #";0;0;0;0;in;1574240273554558976;1711535758019072197;jimbe94127701;https://twitter.com/jimbe94127701/status/1711596648416326013
Tue Oct 10 03:02:01 +0000 2023;1711577800212377845;"Polusi udara di Jakarta adalah masalah serius yang mempengaruhi kualitas hidup warga kota dan lingkungan sekitarnya.";0;0;0;0;in;986217267984662529;1711577756117635426;solarkitatech;https://twitter.com/solarkitatech/status/1711577800212377845
Tue Oct 10 03:01:51 +0000 2023;1711577756117635426;"Mengatasi Masalah Polusi Udara Yang Saat Ini Mengkhawatirkan Di Jakarta https://t.co/eamJ0tPhEk";0;3;0;0;in;986217267984662529;1711577756117635426;solarkitatech;https://twitter.com/solarkitatech/status/1711577756117635426
Tue Oct 10 00:40:32 +0000 2023;1711542193041850532;"@tanyarlfes Mendung atau polusi udara nih rada redup...ga bs bedain di Jakarta.";0;0;0;0;in;4139156412;1711541941727625696;irasetiawan1970;https://twitter.com/irasetiawan1970/status/1711542193041850532
Tue Oct 10 00:03:29 +0000 2023;1711532868181406007;"Mendung tapi engga sejuk, udara pengap padahal masih pagi. Masih pagi tapi kayak udh mau magrib. Aneh memang Jakarta rumah polusi ini~ https://t.co/f9JFuJbzYe";0;0;0;3;in;1067060896352989184;1711532868181406007;grldrynwbnt;https://twitter.com/grldrynwbnt/status/1711532868181406007
Mon Oct 09 23:42:09 +0000 2023;1711527499526787522;"Pemerintah Kota Jakarta Utara melakukan uji coba menyemprotkan Eco Enzyme menggunakan Water Mist Generator untuk atasi polusi udara. @kotajakut https://t.co/95XNqtJXiQ";0;0;0;0;in;1600779468544806914;1711527499526787522;terasjakartaid;https://twitter.com/terasjakartaid/status/1711527499526787522
Mon Oct 09 22:48:25 +0000 2023;1711513977350729858;"@Ira_DY Bersyukur tinggal di Ambon seng ada polusi udara kyk d jakarta dan sekitarnya. Parah";0;0;0;1;in;305338159;1711391173607395641;harudintonk;https://twitter.com/harudintonk/status/1711513977350729858
Mon Oct 09 22:27:17 +0000 2023;1711508658033701108;"Berbagai Cara Sudah Pemerintah Lakukan, Polusi Udara Jakarta Masih Salah Satu Terparah di Dunia https://t.co/UUYYUqQzld";0;0;0;0;in;1219947729155047424;1711508658033701108;zonajakarta1;https://twitter.com/zonajakarta1/status/1711508658033701108
Mon Oct 09 19:48:55 +0000 2023;1711468806965739713;"lebih baik bagi generasi mendatang. Terima kasih PT Danareksa (Persero) dan anggota Holding BUMN Danareksa atas kepedulian dan kontribusinya dalam menjaga lingkungan dan mengatasi masalah polusi udara di Jakarta. Semoga program ini menjadi awal dari banyak program berkelanjutan";0;0;0;0;in;1424935246877790212;1711468800078680525;telakses_smash;https://twitter.com/telakses_smash/status/1711468806965739713
Mon Oct 09 19:48:54 +0000 2023;1711468802880450982;"di Jakarta. Upaya penanaman pohon ini merupakan langkah tepat dalam mengatasi masalah polusi udara, karena pohon berperan sebagai penyerap karbon dioksida dan penghasil oksigen. Selain itu, penanaman pohon juga memiliki nilai estetika dan dapat memperindah kawasan sekitar.";0;1;0;0;in;1424935246877790212;1711468800078680525;telakses_smash;https://twitter.com/telakses_smash/status/1711468802880450982
Mon Oct 09 18:29:51 +0000 2023;1711448906293535055;"#Asean #Fifa #trending #southeastAsia #BakarSampah #iU17 #Ios17 #Iphone15 #Jakarta🇮🇩 #AirPollution #ndonesia #PolusiUdaraBencana  10/10/2023 Selasa 1:29pm jkt rank 14 dunia. Sampai saat ini keadaan polusi udara Jakarta msh manusiawi 🙏 https://t.co/6CLHhk1wUZ";0;1;0;1;in;1680198797744570369;1711448906293535055;Polusi_udara01;https://twitter.com/Polusi_udara01/status/1711448906293535055
Mon Oct 09 15:51:34 +0000 2023;1711409072606773347;"Pada Senin (9/10) pagi, kualitas udara di Jakarta menduduki posisi ketiga sebagai kota dengan udara terburuk di dunia  https://t.co/OBOw4dLdND #polusiudara #Polusiudarajakarta #KualitasudaraIQAir";0;0;0;0;in;1183693365449084928;1711409072606773347;gemaposID;https://twitter.com/gemaposID/status/1711409072606773347
Mon Oct 09 14:48:18 +0000 2023;1711393153662791980;"Deddy Herlambang mengatakan penerapan sistem jalan berbayar elektronik (electronic road pricing/ ERP) dinilai lebih efektif mengurai kemacetan lalu lintas dan polusi udara di Jakarta. https://t.co/obcQIFKbWe";2;1;0;1;in;18071520;1711393153662791980;antaranews;https://twitter.com/antaranews/status/1711393153662791980
Mon Oct 09 11:19:03 +0000 2023;1711340494926893078;"Kualitas Udara Jakarta Masih Berbahaya untuk Kelompok Sensitif #polusi  https://t.co/TesYxFE8pT";0;0;0;0;in;1430542109044477958;1711340494926893078;chatnews_id;https://twitter.com/chatnews_id/status/1711340494926893078
Mon Oct 09 11:11:59 +0000 2023;1711338715786940783;"Berbagai Cara Sudah Pemerintah Lakukan, Polusi Udara Jakarta Masih Salah Satu Terparah di Dunia https://t.co/Y6uWkK1du1";0;0;0;0;in;1517308066181836800;1711338715786940783;RagamIndones1a;https://twitter.com/RagamIndones1a/status/1711338715786940783
Mon Oct 09 10:00:36 +0000 2023;1711320751280963998;"Aipda Hartono  Bhabinkamtibmas Kel. Kapuk Muara melaksanakan himbauan agar waspadai musim kemarau panjang cegah terjadinya kebakaran dan Polusi Udara dan meningkatkan kewaspadaan dan keamanan Lingkungan Rusun kapuk muara penjaringan RW 09 Kel. Kapuk Muara Jakarta Utara. https://t.co/HjhpnquKsb";0;0;0;0;in;1235609773812248577;1711320751280963998;Polsekmetropen2;https://twitter.com/Polsekmetropen2/status/1711320751280963998
Mon Oct 09 09:46:41 +0000 2023;1711317250144436735;"@gibran_tweet Masih mendinglh Gibran cuma dinyinyirin dikit sm udara panas lha kalo Anies polusi jakarta aja dia yg disalahkn beda sm skrg yg disalahkn dr batubara, asap kendaraan smpi angin!!!serasa polusi itu cuma ada krn byknya 'kicauan' buzzerr😂😂😂😂";0;0;0;2;in;1508776886687903746;1710931809733951657;NoeyPelangi;https://twitter.com/NoeyPelangi/status/1711317250144436735
Mon Oct 09 09:38:47 +0000 2023;1711315259410293211;"@INVSEISHU suruh dia ngehirup udara jakarta, sama sama bikin sakit soalnya polusi";0;1;0;0;in;1341794358618570752;1711225784780935224;doctpamine;https://twitter.com/doctpamine/status/1711315259410293211
Mon Oct 09 07:13:35 +0000 2023;1711278719036489879;"Polusi Udara Jakarta, Sudah Ada Aktivitas Lagi di Perusahaan Stockpile Batu Bara #TempoMetro https://t.co/xWXUQXvp6j";0;0;0;1;in;18129942;1711278719036489879;tempodotco;https://twitter.com/tempodotco/status/1711278719036489879
Mon Oct 09 05:46:23 +0000 2023;1711256774945505754;"Tingkat Polusi Udara Jakarta Pagi Ini (9 Oktober 2023) https://t.co/OY4F9ZOAFJ https://t.co/LueN1ATNcO";0;0;0;0;in;1405348002101792772;1711256774945505754;DataindonesiaId;https://twitter.com/DataindonesiaId/status/1711256774945505754
Mon Oct 09 05:11:00 +0000 2023;1711247870920475126;"Polusi Udara Jakarta ke-7 Terburuk di Dunia pada Senin Siang https://t.co/wh0DvVVSnA";0;0;0;1;in;745849790332805121;1711247870920475126;ivooxid;https://twitter.com/ivooxid/status/1711247870920475126
Mon Oct 09 04:06:35 +0000 2023;1711231659725684771;"Tilang uji emisi akan kembali digelar mulai bulan depan guna mengurangi polusi udara khususnya di DKI Jakarta https://t.co/xWfdjgwMR5";0;0;0;0;in;1450324371583553538;1711231659725684771;trenotoid;https://twitter.com/trenotoid/status/1711231659725684771
Mon Oct 09 03:59:09 +0000 2023;1711229787342279010;"Bhabinkamtibmas  Kel. Cawang Aiptu Amit Sulistyo Bersama Warga  Melaksanakan giat patroli sumber Titik api berkaitan dengan polusi udara di wilayah DKI Jakarta, di Jl Raya Mt. Haryono Rt. 04/01, Bhabinkamtibmas menghimbauan kepada warga agar tidak membakar sampah  Senin 9/10/2023 https://t.co/KeuNr4NKkH";0;0;0;1;in;1451907625298235394;1711229787342279010;KramatJa3;https://twitter.com/KramatJa3/status/1711229787342279010
Mon Oct 09 03:35:09 +0000 2023;1711223748211429643;"Pada Senin (9/10), Jakarta berada di peringkat kedua kota di dunia dengan polusi udara tinggi. Data di situs pemantauan kualitas udara, IQAir pada pukul 07.37 WIB, menunjukkan Jakarta berada di peringkat kedua di bawah Lahore, Pakistan.  #IDNTimesNews   https://t.co/lpSpTctwR4 https://t.co/F4jdn7KZXv";0;0;0;0;in;388190238;1711223748211429643;IDNTimes;https://twitter.com/IDNTimes/status/1711223748211429643
Mon Oct 09 02:06:07 +0000 2023;1711201345464852734;"“Gotong Royong Boyong Pohon” yang diinisiasi oleh kementerian BUMN yang bertujuan untuk mengurangi polusi udara di Jakarta (6/10)  #KKPThrive #Ekonomibiru #DJPTBersinergi #ppsnzjbersih https://t.co/4lM1iBzn5W";0;0;0;1;in;737503127318859778;1711201333712388255;PPSNizam_Jkt;https://twitter.com/PPSNizam_Jkt/status/1711201345464852734
Mon Oct 09 02:01:12 +0000 2023;1711200104424861738;"Berbagai Cara Sudah Pemerintah Lakukan, Polusi Udara Jakarta Masih Salah Satu Terparah di Dunia https://t.co/UUYYUqQzld";0;0;0;0;in;1219947729155047424;1711200104424861738;zonajakarta1;https://twitter.com/zonajakarta1/status/1711200104424861738
Sun Oct 08 20:43:58 +0000 2023;1711120270239686748;"#Asean #Fifa #trending #southeastAsia #BakarSampah #iU17 #Ios17 #Iphone15 #Jakarta🇮🇩 #AirPollution #ndonesia #PolusiUdaraBencana  09/10/2023 Senin 3:43am jakarta rank 4 dunia. Sgt di sesalkan krn polusi udara jakarta kembali meningkat 🤢 https://t.co/nxGz414Q7f";0;1;0;1;in;1680198797744570369;1711120270239686748;Polusi_udara01;https://twitter.com/Polusi_udara01/status/1711120270239686748
Sun Oct 08 17:17:44 +0000 2023;1711068370739806655;"#Asean #Fifa #trending #southeastAsia #BakarSampah #iU17 #Ios17 #Iphone15 #Jakarta🇮🇩 #AirPollution #ndonesia #PolusiUdaraBencana  12:18am jakarta rank 10 dunia. Sangat di harapkan agar polusi udara jakarta tetap serendah ini yaa. Thanks jakarta 🙏🏻🇮🇩 https://t.co/zI4f2m1oYD";0;0;0;1;in;1680198797744570369;1710740147665600935;Polusi_udara01;https://twitter.com/Polusi_udara01/status/1711068370739806655
Sun Oct 08 15:31:36 +0000 2023;1711041662720635155;"#Asean #Fifa #trending #southeastAsia #BakarSampah #iU17 #Ios17 #Iphone15 #Jakarta🇮🇩 #AirPollution #ndonesia #PolusiUdaraBencana  10:30pm jakarta rank 14 dunia 🇮🇩  Semoga tdk pernah lagi terjadi lonjakan polusi udara ya, jakarta 🙏🏻 https://t.co/msRFYM3Mnb";0;1;0;1;in;1680198797744570369;1710740147665600935;Polusi_udara01;https://twitter.com/Polusi_udara01/status/1711041662720635155
Sun Oct 08 14:12:28 +0000 2023;1711021747603202302;"@douzevingtneuf anjirlahh, ceterizine sobat setia pas di jakarta. udara full polusi tiap hari biduran  balik jogja langsung aman damai sejahtera";0;0;0;1;in;1075090106770309121;1711007346800107862;theluckiestboy;https://twitter.com/theluckiestboy/status/1711021747603202302
Sun Oct 08 11:25:54 +0000 2023;1710979829150232937;"INI GW GA PERLU KE JAKARTA LG BUAT NIKMATIN POLUSI UDARA WKWKWKWKWK";0;1;0;1;in;1280358119109873666;1710979829150232937;decochekuphar;https://twitter.com/decochekuphar/status/1710979829150232937
Sun Oct 08 10:50:49 +0000 2023;1710970998928125965;"Polusi + udara Jakarta yang panas = 🥵🔥 @txtdrjkt";0;0;0;0;in;1048016665;1710970160176349604;roziMF;https://twitter.com/roziMF/status/1710970998928125965
Sun Oct 08 10:49:22 +0000 2023;1710970636351545785;"@DKIJakarta mohon ditinjau kembali pembangunan trotoar di Jakarta Timur tepatnya di Jl. Pondok Bambu Batas. Saat ini beberapa pohon besar yang menjadi peneduh sepanjang jalan sudah ditebang. Padahal saat ini masyarakat sedang membutuhkan banyak pohon untuk mengurangi polisi udara";0;1;0;0;in;1006694307112235008;1710970636351545785;Arsup292;https://twitter.com/Arsup292/status/1710970636351545785
Sun Oct 08 10:47:29 +0000 2023;1710970160176349604;"Kondisi udara jakarta sama bukan di jakarta, terpantau dari pesawat 🥲 Polusi udaranya tebel banget https://t.co/Rb3dlWKpFY";0;3;2;5;in;1048016665;1710970160176349604;roziMF;https://twitter.com/roziMF/status/1710970160176349604
Sun Oct 08 08:46:26 +0000 2023;1710939697038647322;"#Asean #Fifa #trending #southeastAsia #BakarSampah #iU17 #Ios17 #Iphone15 #Jakarta🇮🇩 #AirPollution #ndonesia #PolusiUdaraBencana  3:45pm jakarta rank 4 dunia.. terima kasih Tuhan krn polusi udara saat ini membaik.. lbh manusiawi dibanding hari hari kemaren 🙏🏻 https://t.co/BQlRhuawlA";0;1;0;1;in;1680198797744570369;1710740147665600935;Polusi_udara01;https://twitter.com/Polusi_udara01/status/1710939697038647322
Sun Oct 08 08:41:05 +0000 2023;1710938350105076199;"#Polusi Udara di Jakarta Akhir Pekan Ini, Berbahaya bagi Kelompok Sensitif https://t.co/c4nJfPy6M0";0;0;0;0;in;1430542109044477958;1710938350105076199;chatnews_id;https://twitter.com/chatnews_id/status/1710938350105076199
Sun Oct 08 08:24:16 +0000 2023;1710934120350818462;"🌬️  Kualitas udara Jakarta saat ini menjadi perhatian serius dengan Indeks Kualitas Udara (IKU) yang mencapai angka 111! Angka ini mengindikasikan tingkat polusi yang masih tinggi dan perlu tindakan segera.🌬️💚#UdaraBersihJakarta #IKU111 #AksiBersama https://t.co/t11nXLT55m";0;0;1;0;in;1668844275638095872;1710934120350818462;IDNMON;https://twitter.com/IDNMON/status/1710934120350818462
Sun Oct 08 08:01:53 +0000 2023;1710928485257261378;"3 hari weekend di bogor, udah mulai adjust sama udara dan suhu di sana…balik Jakarta langsung disambut polusi DAN PANAS YANG EDANNN PUANAS POL POLAN";0;0;0;0;in;1222088238451441665;1710928485257261378;parodisenilupa;https://twitter.com/parodisenilupa/status/1710928485257261378
Sun Oct 08 05:29:11 +0000 2023;1710890058885325003;"@notforsaile Tanaman itu sangat bermanfaat untuk mengurangi polusi udara di Jakarta";0;1;0;0;in;819071383;1708535209518604732;okekotsu;https://twitter.com/okekotsu/status/1710890058885325003
Sun Oct 08 04:14:00 +0000 2023;1710871140032201198;"@dypvy Di Jakarta kah? Polusi udara bisa jadi.";0;0;0;0;in;1440327695443775498;1710703319818338619;danisiapa;https://twitter.com/danisiapa/status/1710871140032201198
Sun Oct 08 03:47:14 +0000 2023;1710864404185858499;"Bhabinkamtibmas Kel. Dukuh Aiptu Adi Jauhari bersama Babinsa Melaksanakan giat patroli sumber Titik api berkaitan dengan polusi udara di wilayah DKI Jakarta, Jl. Penggilingan baru Rt 15/04, Bhabinkamtibmas menghimbauan kepada warga agar tidak membakar sampah  Minggu 7/10/2023 https://t.co/ADMFVAtC3Y";0;0;0;2;in;1451907625298235394;1710864404185858499;KramatJa3;https://twitter.com/KramatJa3/status/1710864404185858499
Sun Oct 08 03:00:46 +0000 2023;1710852707429540173;"Halo. Aku mau tanya kepada kalian yang tinggal di Jakarta dan sekitarnya.  Apa yang kalian lakukan untuk mencegah penyakit ISPA dan sejenisnya akibat kualitas polusi udara yang kian memburuk?";0;4;0;1;in;843314890190217216;1710852707429540173;tongtjilap;https://twitter.com/tongtjilap/status/1710852707429540173
Sun Oct 08 02:14:47 +0000 2023;1710841137693638795;"Polusi udara masih menghantui Jakarta. @DKIJakarta @KementerianLHK dan Presiden @jokowi pernah diputus kalah dalam gugatan soal polusi udara beberapa waktu lalu. Lha masih terjadi saja. Negara gagal melindungi kesehatan warganya. Warga dimabukkan dengan urusan politisi";0;0;0;1;in;50316221;1710841137693638795;sembirink;https://twitter.com/sembirink/status/1710841137693638795
Sun Oct 08 01:41:00 +0000 2023;1710832636636377599;"Udara Jambi hari ini, polusi Jakarta lewat sih ini. Makin hari makin tebal aja kabut asap di Jambi.  Kayaknya langit merah di tahun 2015 dan 2019 bakal terulang lagi.  Kok bisa pas ya, 4 tahun sekali Jambi jadi penuh kabut asap 🥹🥲 #Jambi #KabutAsap #PolusiUdara https://t.co/ODZsiHTQUA";0;2;1;0;in;1117436973986095106;1710832636636377599;FebriTriHarmoko;https://twitter.com/FebriTriHarmoko/status/1710832636636377599
Sun Oct 08 01:02:26 +0000 2023;1710822927376216101;"buset, gegara polusi jakarta ampe sgitunya?! ckckck tak patut" udara jakarta nih";0;0;0;0;in;1587288097418776576;1710822927376216101;khvr_;https://twitter.com/khvr_/status/1710822927376216101
Sun Oct 08 00:03:39 +0000 2023;1710808135315964322;"gara gara polusi udara jakarta pasti ni, gws cwk cwk gw";0;0;0;0;in;1306101805214883840;1710808135315964322;maverixxk;https://twitter.com/maverixxk/status/1710808135315964322
Sat Oct 07 22:43:48 +0000 2023;1710788041009414611;"Jakarta berkabut? Tentu bukan. Ini adalah kondisi udara Jakarta yg sangat buruk penuh dengan polusi pada Minggu 8 Oktober 2023 pukul 05.30 wib di bandara Soekarno Hatta   G.o.a.t rencana besar Hamas Iran palestine umur 13 Jokowi opung palestina https://t.co/M9SRDRxrcz";0;0;1;6;in;1639122892712730624;1710788041009414611;arifhidayatku;https://twitter.com/arifhidayatku/status/1710788041009414611
Sat Oct 07 21:21:44 +0000 2023;1710767389401645250;"#Asean #Fifa #trending #southeastAsia #BakarSampah #iU17 #Ios17 #Iphone15 #Jakarta🇮🇩 #AirPollution #ndonesia #PolusiUdaraBencana  4:21am jakarta rank 3 dunia. Menyedihkan bukan polusi udara yg di sengaja terjadi inii 🤢🇮🇩 https://t.co/jL8F1x3pdy";0;1;0;1;in;1680198797744570369;1710740147665600935;Polusi_udara01;https://twitter.com/Polusi_udara01/status/1710767389401645250
Sat Oct 07 20:51:03 +0000 2023;1710759666253480369;"Ayo #RekanIK, mari bersama-sama kita birukan langit Jakarta.  Semoga kita bisa konsisten menjaga Jakarta bebas polusi udara.";0;1;0;0;in;877037322918699008;1710759652882096594;PT_IndraKarya;https://twitter.com/PT_IndraKarya/status/1710759666253480369
Sat Oct 07 19:33:29 +0000 2023;1710740147665600935;"#Asean #Fifa #trending #southeastAsia #BakarSampah #iU17 #Ios17 #Iphone15 #Jakarta🇮🇩 #AirPollution #ndonesia #PolusiUdaraBencana  08/10/2023 Minggu  2:32am jakarta rank 8 dunia. Data polusi udara jakarta tdk sehat 🤢🇮🇩 https://t.co/1uhmiBLA5D";0;1;0;1;in;1680198797744570369;1710740147665600935;Polusi_udara01;https://twitter.com/Polusi_udara01/status/1710740147665600935
Sat Oct 07 16:01:10 +0000 2023;1710686714304606390;"@dvyouvng ispa tu banyak, tapi influenza tipe A yang jelas bukan karena polusi udara jakarta ya";0;1;0;0;in;1391960601044217856;1710686262582272372;pokaribits;https://twitter.com/pokaribits/status/1710686714304606390
Sat Oct 07 12:43:45 +0000 2023;1710637033436393740;"@twoteen_17 @dittameliaa possibilities. Yang pasti polusi udara Jakarta emang bisa bikin pertahanan tubuh turun, cuma ketularan virus influenza A nya ini belum tau dari mana.";0;0;0;1;in;1477188469499719681;1710514072335319043;Kucimology;https://twitter.com/Kucimology/status/1710637033436393740
Sat Oct 07 12:41:59 +0000 2023;1710636589440024613;"@twoteen_17 @dittameliaa Ijin koreksi kak. Akut itu terjadi dengan tiba-tiba, jadi gak ada istilah "belum akut". Dan iya, sakit karena influenza bisa disebut sebagai ISPA juga. Tapi kalau asal nyimpulin mereka kena influenza tipe A karena polusi udara Jakarta juga kurang benar, soalnya ada banyak";0;1;0;1;in;1477188469499719681;1710514072335319043;Kucimology;https://twitter.com/Kucimology/status/1710636589440024613
Sat Oct 07 12:22:57 +0000 2023;1710631798366167161;"Polusi udara di Jakarta sudah sangat memprihatinkan, bahkan di pagi hari pun sudah sangat tebal dan terlihat seperti kabut. Get well soon Jakarta,semoga polusinya segera hilang dan kualitas udara segera membaik.  source: jkt_ingram  #jabodetabek #jakarta #polusi https://t.co/BOiaOBQ0BH";0;0;0;0;in;1680025129433321472;1710631798366167161;thejabodetabek_;https://twitter.com/thejabodetabek_/status/1710631798366167161
Sat Oct 07 11:55:41 +0000 2023;1710624938103799847;"@GGTi01 Iya sekarang polusi udara parah soalnya apalagi kan latest concertnya di jakarta hari Selasa kemarin";0;1;0;0;in;1346457357455224834;1710622678619767068;santaclausa10;https://twitter.com/santaclausa10/status/1710624938103799847
Sat Oct 07 11:49:00 +0000 2023;1710623255734981115;"Separah itu emg ya tingkat polusi udara di Jakarta";0;0;0;0;in;1523324338602414081;1710623255734981115;imyour_scars;https://twitter.com/imyour_scars/status/1710623255734981115
Sat Oct 07 10:46:06 +0000 2023;1710607424233861467;"Dari yang tadi pagi menghirup udara segar Malang sekarang malah menghirup polusi Jakarta 💩";0;1;0;1;in;60551045;1710607424233861467;rio_son_of_odin;https://twitter.com/rio_son_of_odin/status/1710607424233861467
Sat Oct 07 09:55:12 +0000 2023;1710594618126209184;"@dittameliaa jakarta, sumatra, kalimantan, sama2 punya masalah sama polusi udara, bedanya sumatra dan kalimantan akibat lahan terbakar 🥲";0;1;0;5;in;99480623;1710514072335319043;truxgn;https://twitter.com/truxgn/status/1710594618126209184
Sat Oct 07 09:52:44 +0000 2023;1710593995322380293;"Terlepas karna polusi atau bukan, gw akuin udara jakarta emang lagi gak bagus sih. https://t.co/LUJ1cDFij6";0;1;0;0;in;1131207105048862721;1710593995322380293;peopleenamduaa;https://twitter.com/peopleenamduaa/status/1710593995322380293
Sat Oct 07 08:52:09 +0000 2023;1710578750382043416;"@binus_fess gara gara udara jakarta polusi semua gan";0;0;0;0;in;115329151;1710572785964380478;shandy_pipi;https://twitter.com/shandy_pipi/status/1710578750382043416
Sat Oct 07 08:23:32 +0000 2023;1710571548099371376;"🌬️  Kualitas udara Jakarta sedang dalam perhatian dengan Indeks Kualitas Udara (IKU) saat ini mencapai angka 141! Kondisi ini menunjukkan tingkat polusi yang masih cukup tinggi dan perlu perbaikan lebih lanjut.🌬️💚#UdaraBersihJakarta #IKU141 #LingkunganSehat https://t.co/Hr0tNDwKPv";0;0;0;0;in;1668844275638095872;1710571548099371376;IDNMON;https://twitter.com/IDNMON/status/1710571548099371376
Sat Oct 07 07:00:02 +0000 2023;1710550534451757058;"PT Perikanan Indonesia turut ambil bagian dalam gerakan #GotongRoyongBoyongPohon”, sesuai arahan Menteri BUMN Erick Thohir.   Program ini bertujuan menambah populasi pohon di Jakarta, sehingga dapat membantu mengatasi polusi udara. https://t.co/Va3TSgzxSc";0;0;0;1;in;1677246031;1710550534451757058;perikananID;https://twitter.com/perikananID/status/1710550534451757058
Sat Oct 07 05:44:14 +0000 2023;1710531456513306730;"Bhabinkamtibmas Kel. Tengah Aiptu Agus PP, Melaksanakan giat patroli di sumber Titik api wilayah Jl. Lingkungan Rt.005/08 Kel Tengah berkaitan dengan polusi udara di wilayah DKI Jakarta, Bhabinkamtibmas menghimbauan kepada warga agar tidak melakukan pembakaran sampah https://t.co/kUS6GLjr5K";0;0;0;1;in;1451907625298235394;1710531456513306730;KramatJa3;https://twitter.com/KramatJa3/status/1710531456513306730
Sat Oct 07 05:31:35 +0000 2023;1710528275230191824;"@minjooshi Kasian menghirup udara jakarta yg penuh polusi :(";0;1;0;0;in;67667078;1710289586142711920;clumsica;https://twitter.com/clumsica/status/1710528275230191824
Sat Oct 07 05:24:17 +0000 2023;1710526437823000858;"@Uki23 Punya wakil rakyat di DPRD DKI lumayan banyak, apa yang sudah  dilakukan 5 tahun ini untuk merubah DKI Jakarta ?   Jakarta masih Macet, polusi udara, dst.. dan malah caleg yg duduk dan mendapat kepercayaan rakyat sebagai wakilnya malah mengundurkan diri.";0;0;0;0;in;80249428;1709899925146960170;ari_popeye;https://twitter.com/ari_popeye/status/1710526437823000858
Sat Oct 07 04:20:36 +0000 2023;1710510411899134216;"@Kuaci_Wednesday Ternyata nggak jadi mendung sob, semuanya hanya ilusi polusi udara Jakarta 🤦🏻‍♀️";0;0;0;0;in;1538499087385128960;1710479713247035514;narcissus1296;https://twitter.com/narcissus1296/status/1710510411899134216
